timestamp,expression,archetype,source,stage,status,sharpe,fitness,turnover,returns,drawdown,alpha_id
2026-09-16T08:13:32.893399+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_30 - close) / close) * sqrt(30/252.0), 3), 10)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R5_DECAY_NUDGE,OPTIMIZED,0.6700,0.2600,0.2693,0.0400,0.1028,VkakZG8M
2026-09-16T08:14:40.869826+00:00,"trade_when(volume > adv20, group_neutralize(rank(ts_decay_linear(ts_delta((call_breakeven_30 - close) / close, 3), 10)), subindustry), -1)",Mutation(Call Breakeven Hurdle Acceleration),llm_mechanical,STAGE0,PASS,0.6600,0.2600,0.2217,0.0340,0.0805,58z8AWmM
2026-09-16T08:15:03.092468+00:00,"trade_when(volume > adv20, group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252), 3), 10)), subindustry), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R1_INJECT_VOLUME_GATE,OPTIMIZED,0.3300,0.1000,0.2025,0.0186,0.0641,e7b7Ve8N
2026-09-16T08:15:04.561071+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_90 - close) / close) * sqrt(60/252), 3), 10)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R1_SHIFT_TENOR,OPTIMIZED,0.3200,0.1000,0.2417,0.0248,0.0970,j2A2PLEo
2026-09-16T08:16:18.745514+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_30 - close) / close) * sqrt(30/252.0), 3), 10)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R6_DECAY_NUDGE,OPTIMIZED,0.6700,0.2600,0.2693,0.0400,0.1028,VkakZG8M
2026-09-16T08:16:35.802927+00:00,"trade_when(volume > adv20, group_neutralize(rank(ts_decay_linear(ts_delta((call_breakeven_60 - close) / close, 3), 10)), subindustry), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R1_SHIFT_TENOR,OPTIMIZED,0.2700,0.0800,0.1920,0.0151,0.0670,N1a1JAOE
2026-09-16T08:16:37.642795+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252), 3), 10)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R2_DECAY_NUDGE,OPTIMIZED,0.4700,0.1600,0.2599,0.0300,0.0608,vRrRpdOd
2026-09-16T08:17:58.226460+00:00,"trade_when(volume > adv20, group_neutralize(rank(ts_decay_linear(ts_delta((call_breakeven_30 - close) / close, 3), 10)), subindustry), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R2_DECAY_NUDGE,OPTIMIZED,0.4600,0.1600,0.1992,0.0234,0.0911,akbkQbER
2026-09-16T08:18:30.613154+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252), 3), 10)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R3_DECAY_NUDGE,OPTIMIZED,0.4700,0.1600,0.2599,0.0300,0.0608,vRrRpdOd
2026-09-16T08:19:17.884230+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(implied_volatility_mean_skew_30 * sqrt(30/252.0), 5), 5)), subindustry)",skew,llm_reasoning,STAGE0,FAIL,-1.1200,-0.2800,0.5227,-0.0337,0.1819,d5b533Ew
2026-09-16T08:20:01.250028+00:00,"trade_when(volume > adv20, group_neutralize(rank(ts_decay_linear(ts_delta((call_breakeven_30 - close) / close, 3), 10)), subindustry), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R3_DECAY_NUDGE,OPTIMIZED,0.4600,0.1600,0.1992,0.0234,0.0911,akbkQbER
2026-09-16T08:20:32.560989+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252), 3), 10)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R4_DECAY_NUDGE,OPTIMIZED,0.4700,0.1600,0.2599,0.0300,0.0608,vRrRpdOd
2026-09-16T08:20:47.616225+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(implied_volatility_mean_skew_60 - implied_volatility_mean_skew_30, 3), 5)), subindustry)",skew,llm_reasoning,STAGE0,FAIL,0.1800,0.0200,0.5606,0.0050,0.0729,qMxMYaRv
2026-09-16T08:21:32.919704+00:00,"trade_when(volume > adv20, group_neutralize(rank(ts_decay_linear(ts_delta((call_breakeven_30 - close) / close, 3), 10)), subindustry), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R4_DECAY_NUDGE,OPTIMIZED,0.4600,0.1600,0.1992,0.0234,0.0911,akbkQbER
2026-09-16T08:22:20.637987+00:00,"group_neutralize(rank(ts_decay_linear(ts_zscore(pcr_vol_30 / (pcr_oi_30 + 0.001) * implied_volatility_mean_skew_30, 20), 5)), subindustry)",skew,llm_reasoning,STAGE0,FAIL,-0.4000,-0.0600,0.4480,-0.0116,0.0944,Xgbgz5za
2026-09-16T08:22:31.669111+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252), 3), 10)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R5_DECAY_NUDGE,OPTIMIZED,0.4700,0.1600,0.2599,0.0300,0.0608,vRrRpdOd
2026-09-16T08:23:26.169819+00:00,"trade_when(volume > adv20, group_neutralize(rank(ts_decay_linear(ts_delta((call_breakeven_30 - close) / close, 3), 10)), subindustry), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R5_DECAY_NUDGE,OPTIMIZED,0.4600,0.1600,0.1992,0.0234,0.0911,akbkQbER
2026-09-16T08:23:47.998941+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((forward_price_30 - close) / close) * implied_volatility_mean_skew_30 * sqrt(30/252.0), 4), 5)), subindustry)",skew,llm_reasoning,STAGE0,FAIL,-0.6500,-0.1300,0.6038,-0.0259,0.1515,88j8J63l
2026-09-16T08:24:10.591741+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252), 3), 10)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R6_DECAY_NUDGE,OPTIMIZED,0.4700,0.1600,0.2599,0.0300,0.0608,vRrRpdOd
2026-09-16T08:24:43.283388+00:00,"trade_when(volume > adv20, group_neutralize(rank(ts_decay_linear(ts_delta((call_breakeven_30 - close) / close, 3), 10)), subindustry), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R6_DECAY_NUDGE,OPTIMIZED,0.4600,0.1600,0.1992,0.0234,0.0911,akbkQbER
2026-09-16T08:25:41.115331+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252), 3), 5)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),llm_mechanical,STAGE0,PASS,1.0600,0.4600,0.3746,0.0698,0.0820,gJbJGQEM
2026-09-16T08:26:28.213607+00:00,"trade_when(volume > adv20, group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_20 - close) / close), 5), 10)), subindustry), -1)",Mutation(Call Breakeven Hurdle Acceleration),llm_mechanical,STAGE0,FAIL,0.4600,0.1500,0.2103,0.0238,0.0818,N1a1zNbE
2026-09-16T08:26:34.293915+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_20 - close)/close) - ((call_breakeven_30 - close)/close), 5), 5)), subindustry)",breakeven,llm_reasoning,STAGE0,FAIL,0.0000,0.0000,0.3478,-0.0002,0.1277,GrbrzWR0
2026-09-16T08:28:38.322329+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta((call_breakeven_20 / implied_volatility_mean_20), 3), 5)), subindustry)",breakeven,llm_reasoning,STAGE0,FAIL,-0.5900,-0.1900,0.4200,-0.0419,0.2715,zq8qGxRX
2026-09-16T08:29:19.649785+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252), 3), 10)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R1_SMOOTH_DECAY_5_D14,OPTIMIZED,0.4100,0.1300,0.2483,0.0263,0.0642,xA3AG2Nn
2026-09-16T08:29:21.157966+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252), 3), 15)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R1_DEEP_SMOOTH_D18_SUBIND,OPTIMIZED,0.2900,0.0900,0.2010,0.0178,0.0859,omLmGk9l
2026-09-16T08:29:22.612063+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252), 3), 5)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R1_HIGH_SIM_DECAY_22,OPTIMIZED,0.6200,0.2400,0.2811,0.0431,0.0829,N1a131OE
2026-09-16T08:29:30.511255+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_20 - close)/close) * (implied_volatility_mean_skew_20 - implied_volatility_mean_20), 5), 5)), subindustry)",breakeven,llm_reasoning,STAGE0,FAIL,-0.9000,-0.3500,0.4265,-0.0642,0.3704,Wjbj01Kx
2026-09-16T08:30:50.765701+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252), 3), 5)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R2_DECAY_NUDGE,OPTIMIZED,0.8200,0.3400,0.3291,0.0551,0.0721,O0N0VKNR
2026-09-16T08:32:09.453329+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252), 3), 5)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R3_DECAY_NUDGE,OPTIMIZED,0.8200,0.3400,0.3291,0.0551,0.0721,O0N0VKNR
2026-09-16T08:33:54.886652+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252), 3), 5)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R4_DECAY_NUDGE,OPTIMIZED,0.8200,0.3400,0.3291,0.0551,0.0721,O0N0VKNR
2026-09-16T08:35:22.604259+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252), 3), 5)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R5_DECAY_NUDGE,OPTIMIZED,0.8200,0.3400,0.3291,0.0551,0.0721,O0N0VKNR
2026-09-16T08:37:05.148361+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252), 3), 5)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R6_DECAY_NUDGE,OPTIMIZED,0.8200,0.3400,0.3291,0.0551,0.0721,O0N0VKNR
2026-09-16T08:39:25.873640+00:00,"trade_when(volume > adv20, group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_30 - close) / close) * sqrt(30/252.0), 3), 5)), subindustry), -1)",Mutation(Call Breakeven Hurdle Acceleration),llm_mechanical,STAGE0,PASS,0.8600,0.3500,0.2519,0.0427,0.0669,0mXm5QVK
2026-09-16T08:39:30.369968+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252.0), 3), 10)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),llm_mechanical,STAGE0,PASS,0.7000,0.2800,0.2902,0.0452,0.0669,ZYbYNWQ8
2026-09-16T08:39:39.993470+00:00,"trade_when(abs(ts_zscore(ts_delta((call_breakeven_20 - close) / close, 3), 20)) > 0.75, group_neutralize(rank(ts_decay_linear(ts_delta((call_breakeven_20 - close) / close, 3), 10)), sector), -1)",Mutation(Call Breakeven Hurdle Acceleration),llm_mechanical,STAGE0,PASS,0.8000,0.3400,0.2434,0.0435,0.1144,0mXm5ex2
2026-09-16T08:41:11.114316+00:00,"trade_when(volume > adv20, group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(30/252.0), 3), 5)), subindustry), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R1_SHIFT_TENOR,OPTIMIZED,0.3500,0.1000,0.2147,0.0193,0.0751,vRrRPkma
2026-09-16T08:41:34.232791+00:00,"trade_when(volume > adv20, group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252.0), 3), 10)), subindustry), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R1_INJECT_VOLUME_GATE,OPTIMIZED,0.3300,0.1000,0.2025,0.0186,0.0641,JjNjrNAe
2026-09-16T08:41:36.182923+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_90 - close) / close) * sqrt(60/252.0), 3), 10)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R1_SHIFT_TENOR,OPTIMIZED,0.3200,0.1000,0.2417,0.0248,0.0970,JjNjrxxx
2026-09-16T08:43:06.783846+00:00,"trade_when(abs(ts_zscore(ts_delta((call_breakeven_20 - close) / close, 3), 20)) > 0.75, group_neutralize(rank(ts_decay_linear(ts_delta((call_breakeven_20 - close) / close, 3), 10)), subindustry), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R1_UPGRADE_TO_SUBINDUSTRY,OPTIMIZED,0.5600,0.2100,0.2147,0.0314,0.1111,npdprQ13
2026-09-16T08:43:08.784581+00:00,"trade_when(abs(ts_zscore(ts_delta((call_breakeven_30 - close) / close, 3), 20)) > 0.75, group_neutralize(rank(ts_decay_linear(ts_delta((call_breakeven_30 - close) / close, 3), 10)), sector), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R1_SHIFT_TENOR,OPTIMIZED,0.5600,0.2100,0.2165,0.0296,0.1205,kqoq99e6
2026-09-16T08:43:11.970488+00:00,"trade_when(volume > adv20, group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_30 - close) / close) * sqrt(30/252.0), 3), 5)), subindustry), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R2_DECAY_NUDGE,OPTIMIZED,0.6900,0.2700,0.2200,0.0346,0.0700,6XjXNNZY
2026-09-16T08:44:31.618769+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252.0), 3), 10)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R2_DECAY_NUDGE,OPTIMIZED,0.4700,0.1600,0.2599,0.0300,0.0608,MPaP2jW9
2026-09-16T08:45:11.948708+00:00,"trade_when(volume > adv20, group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_30 - close) / close) * sqrt(30/252.0), 3), 5)), subindustry), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R3_DECAY_NUDGE,OPTIMIZED,0.6900,0.2700,0.2200,0.0346,0.0700,6XjXNNZY
2026-09-16T08:45:14.247872+00:00,"trade_when(abs(ts_zscore(ts_delta((call_breakeven_20 - close) / close, 3), 20)) > 0.75, group_neutralize(rank(ts_decay_linear(ts_delta((call_breakeven_20 - close) / close, 3), 10)), sector), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R2_DECAY_NUDGE,OPTIMIZED,0.5900,0.2300,0.2170,0.0328,0.1107,O0N02Od1
2026-09-16T08:46:34.353064+00:00,"trade_when(volume > adv20, group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_30 - close) / close) * sqrt(30/252.0), 3), 5)), subindustry), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R4_DECAY_NUDGE,OPTIMIZED,0.6900,0.2700,0.2200,0.0346,0.0700,6XjXNNZY
2026-09-16T08:46:36.480643+00:00,"trade_when(abs(ts_zscore(ts_delta((call_breakeven_20 - close) / close, 3), 20)) > 0.75, group_neutralize(rank(ts_decay_linear(ts_delta((call_breakeven_20 - close) / close, 3), 10)), sector), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R3_DECAY_NUDGE,OPTIMIZED,0.5900,0.2300,0.2170,0.0328,0.1107,O0N02Od1
2026-09-16T08:47:25.449860+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252.0), 3), 10)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R3_DECAY_NUDGE,OPTIMIZED,0.4700,0.1600,0.2599,0.0300,0.0608,MPaP2jW9
2026-09-16T08:48:11.995277+00:00,"trade_when(volume > adv20, group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_30 - close) / close) * sqrt(30/252.0), 3), 5)), subindustry), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R5_DECAY_NUDGE,OPTIMIZED,0.6900,0.2700,0.2200,0.0346,0.0700,6XjXNNZY
2026-09-16T08:48:46.357296+00:00,"trade_when(abs(ts_zscore(ts_delta((call_breakeven_20 - close) / close, 3), 20)) > 0.75, group_neutralize(rank(ts_decay_linear(ts_delta((call_breakeven_20 - close) / close, 3), 10)), sector), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R4_DECAY_NUDGE,OPTIMIZED,0.5900,0.2300,0.2170,0.0328,0.1107,O0N02Od1
2026-09-16T08:48:53.759199+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252.0), 3), 10)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R4_DECAY_NUDGE,OPTIMIZED,0.4700,0.1600,0.2599,0.0300,0.0608,MPaP2jW9
2026-09-16T08:50:12.982791+00:00,"trade_when(abs(ts_zscore(ts_delta((call_breakeven_20 - close) / close, 3), 20)) > 0.75, group_neutralize(rank(ts_decay_linear(ts_delta((call_breakeven_20 - close) / close, 3), 10)), sector), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R5_DECAY_NUDGE,OPTIMIZED,0.5900,0.2300,0.2170,0.0328,0.1107,O0N02Od1
2026-09-16T08:50:22.206955+00:00,"trade_when(volume > adv20, group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_30 - close) / close) * sqrt(30/252.0), 3), 5)), subindustry), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R6_DECAY_NUDGE,OPTIMIZED,0.6900,0.2700,0.2200,0.0346,0.0700,6XjXNNZY
2026-09-16T08:50:50.043827+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252.0), 3), 10)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R5_DECAY_NUDGE,OPTIMIZED,0.4700,0.1600,0.2599,0.0300,0.0608,MPaP2jW9
2026-09-16T08:51:45.573152+00:00,"trade_when(abs(ts_zscore(ts_delta((call_breakeven_20 - close) / close, 3), 20)) > 0.75, group_neutralize(rank(ts_decay_linear(ts_delta((call_breakeven_20 - close) / close, 3), 10)), sector), -1)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R6_DECAY_NUDGE,OPTIMIZED,0.5900,0.2300,0.2170,0.0328,0.1107,O0N02Od1
2026-09-16T08:52:00.959520+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta((implied_volatility_mean_30 / implied_volatility_mean_10 - 1) * sqrt(30.0 / 10.0), 5), 10)), subindustry)",term_structure,llm_reasoning,STAGE0,FAIL,0.2400,0.0400,0.3189,0.0091,0.1001,A1N12ApR
2026-09-16T08:52:13.347373+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_60 - close) / close) * sqrt(60/252.0), 3), 10)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R6_DECAY_NUDGE,OPTIMIZED,0.4700,0.1600,0.2599,0.0300,0.0608,MPaP2jW9
2026-09-16T08:53:23.300985+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta((implied_volatility_mean_60 / implied_volatility_mean_30 - 1) * sqrt(60.0 / 30.0), 10), 10)), subindustry)",term_structure,llm_reasoning,STAGE0,FAIL,-0.2100,-0.0400,0.2653,-0.0088,0.1540,N1a1Gvrp
2026-09-16T08:53:24.674832+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta((call_breakeven_30 / call_breakeven_10 - 1), 5), 5)), subindustry)",term_structure,llm_reasoning,STAGE0,FAIL,-0.2700,-0.0500,0.3296,-0.0134,0.1747,P020bdZK
2026-09-16T08:53:42.552797+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta((implied_volatility_mean_skew_30 / implied_volatility_mean_10 - 1), 5), 10)), subindustry)",term_structure,llm_reasoning,STAGE0,FAIL,-1.2500,-0.3600,0.4380,-0.0358,0.1961,e7b7PJe6
2026-09-16T08:54:55.491242+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(pcr_vol_10 / (pcr_oi_10 + 0.001), 3), 5)), subindustry)",pcr_flow,llm_reasoning,STAGE0,FAIL,0.2100,0.0200,0.6346,0.0061,0.0652,E5p5MaW0
2026-09-16T08:55:08.578692+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta((pcr_vol_10 / (pcr_oi_10 + 0.001)) - (pcr_vol_30 / (pcr_oi_30 + 0.001)), 5), 5)), subindustry)",pcr_flow,llm_reasoning,STAGE0,FAIL,0.0300,0.0000,0.5301,0.0007,0.0604,P020blLx
2026-09-16T08:55:38.983922+00:00,"group_neutralize(rank(trade_when(abs(ts_zscore(pcr_vol_20 / (pcr_oi_20 + 0.001), 20)) > 0.75, ts_decay_linear(ts_delta(pcr_vol_20 / (pcr_oi_20 + 0.001), 5),5), -1)), subindustry)",pcr_flow,llm_reasoning,STAGE0,FAIL,0.1700,0.0400,0.1200,0.0069,0.0701,1YXYRJzm
2026-09-16T08:56:36.424023+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_30 - close) / close) * sqrt(30/252.0), 3), 5)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),llm_mechanical,STAGE0,PASS,1.0400,0.4300,0.3814,0.0645,0.0967,58z81pVM
2026-09-16T08:56:44.332713+00:00,"trade_when(volume > adv20, group_neutralize(rank(ts_decay_linear(ts_delta((call_breakeven_30 - close) / close, 5), 10)), subindustry), -1)",Mutation(Call Breakeven Hurdle Acceleration),llm_mechanical,STAGE0,FAIL,0.4900,0.1700,0.2095,0.0243,0.0805,E5p5MGz0
2026-09-16T08:58:14.260024+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta((0.1992 * implied_volatility_mean_skew_10 - 0.345 * implied_volatility_mean_skew_30), 5), 5)), subindustry)",skew,llm_reasoning,STAGE0,PASS,1.0900,0.2700,0.5197,0.0312,0.0447,YPbPOlpq
2026-09-16T09:00:03.782155+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_30 - close) / close) * sqrt(30/252.0), 3), 10)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R1_SMOOTH_DECAY_5_D14,OPTIMIZED,0.6100,0.2300,0.2580,0.0363,0.1035,mLmLNdEK
2026-09-16T09:00:05.794497+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_30 - close) / close) * sqrt(30/252.0), 3), 15)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R1_DEEP_SMOOTH_D18_SUBIND,OPTIMIZED,0.4300,0.1500,0.2113,0.0250,0.1016,pwRwkGko
2026-09-16T09:00:07.848511+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_30 - close) / close) * sqrt(30/252.0), 3), 5)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R1_HIGH_SIM_DECAY_22,OPTIMIZED,0.8200,0.3400,0.2952,0.0515,0.1107,blblg0eK
2026-09-16T09:00:10.138341+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta((0.282 * implied_volatility_mean_skew_20 - 0.488 * implied_volatility_mean_skew_60), 5), 5)), subindustry)",skew,llm_reasoning,STAGE0,FAIL,0.0000,0.0000,0.5135,2187.0000,0.1133,E5p5MnjL
2026-09-16T09:02:00.447414+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta((0.1992 * implied_volatility_mean_skew_10 - 0.345 * implied_volatility_mean_skew_30), 5), 10)), subindustry)",skew,diagnostic_optimizer,DIAG_R1_SMOOTH_DECAY_5_D14,OPTIMIZED,1.2200,0.3500,0.4348,0.0352,0.0312,levePd6A
2026-09-16T09:02:02.396499+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta((0.1992 * implied_volatility_mean_skew_10 - 0.345 * implied_volatility_mean_skew_30), 5), 15)), subindustry)",skew,diagnostic_optimizer,DIAG_R1_DEEP_SMOOTH_D18_SUBIND,OPTIMIZED,1.3000,0.4000,0.4035,0.0378,0.0268,58z8doRn
2026-09-16T09:02:04.385618+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta((0.1992 * implied_volatility_mean_skew_10 - 0.345 * implied_volatility_mean_skew_30), 5), 5)), subindustry)",skew,diagnostic_optimizer,DIAG_R1_HIGH_SIM_DECAY_22,OPTIMIZED,1.4700,0.4200,0.5354,0.0446,0.0365,d5b5rLPE
2026-09-16T09:03:07.638789+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_30 - close) / close) * sqrt(30/252.0), 3), 5)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R2_DECAY_NUDGE,OPTIMIZED,0.9500,0.4000,0.3380,0.0591,0.1048,JjNjJXYA
2026-09-16T09:03:53.552013+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta((0.1992 * implied_volatility_mean_skew_10 - 0.345 * implied_volatility_mean_skew_30), 5), 5)), subindustry)",skew,diagnostic_optimizer,DIAG_R2_DECAY_NUDGE,OPTIMIZED,1.4600,0.4200,0.5462,0.0449,0.0368,A1N18kEg
2026-09-16T09:04:42.066510+00:00,"group_neutralize(rank(ts_decay_linear(ts_delta(((call_breakeven_30 - close) / close) * sqrt(30/252.0), 3), 5)), subindustry)",Mutation(Call Breakeven Hurdle Acceleration),diagnostic_optimizer,DIAG_R3_DECAY_NUDGE,OPTIMIZED,0.9500,0.4000,0.3380,0.0591,0.1048,JjNjJXYA
